mouse_consent.x,mouse_consent.y,mouse_consent.leftButton,mouse_consent.midButton,mouse_consent.rightButton,mouse_consent.time,mouse_consent.clicked_name,key_resp_introduction.keys,key_resp_introduction.rt,key_resp_instructions.keys,key_resp_instructions.rt,example_resp.keys,example_resp.rt,example_resp_2.keys,example_resp_2.rt,pol1,pol2,pol3,pol4,pol5,pol6,key_resp_monotonicity.keys,key_resp_monotonicity.corr,key_resp_monotonicity.rt,condition.thisRepN,condition.thisTrialN,condition.thisN,condition.thisIndex,condition.ran,condition.order,condFile,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,obj1,obj2,obj3,obj4,obj5,obj6,corrAns,quantifier,target,Prolific_ID*,gender,age,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,break_look.thisRepN,break_look.thisTrialN,break_look.thisN,break_look.thisIndex,break_look.ran,break_look.order,key_resp_instruction_test.keys,key_resp_instruction_test.rt,size_rep.keys,size_rep.rt,rep_test.keys,rep_test.corr,rep_test.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,test_trials.order,s1,s2,s3,s4,s5,s6,col,typedWord
0.343518519,-0.39537037,1,0,0,4.819000006,consent_button,space,0.928000212,space,33.23599982,space,11.24099994,space,9.907999992,"[0.1,0]","[-0.3,0]","[-0.5,0]","[0.3,0]","[-0.1,0]","[0.5,0]",m,0,5.946000099,1,0,8,5,1,7,non_convex_b6_v2.xlsx,2,0,12,2,1,11,yellow,yellow,yellow,green,green,green,c,noncon,green,5caaf8888d77140015bac64c,male,28,2020-03-26_15h21.03.632,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.3,0]","[-0.5,0]","[0.5,0]","[0.1,0]","[-0.1,0]",c,1,4.446999788,1,0,8,5,1,7,non_convex_b6_v2.xlsx,2,0,12,3,1,11,yellow,yellow,green,green,green,green,c,noncon,green,5caaf8888d77140015bac64c,male,28,2020-03-26_15h21.03.632,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[-0.1,0]","[0.3,0]","[-0.5,0]","[0.1,0]","[-0.3,0]",c,0,3.202000141,1,0,8,5,1,7,non_convex_b6_v2.xlsx,2,0,12,1,1,11,yellow,yellow,yellow,yellow,green,green,m,noncon,green,5caaf8888d77140015bac64c,male,28,2020-03-26_15h21.03.632,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[0.1,0]","[0.3,0]","[0.5,0]","[-0.1,0]","[-0.3,0]",m,0,4.095999956,1,0,8,5,1,7,non_convex_b6_v2.xlsx,2,0,12,4,1,11,yellow,green,green,green,green,green,c,noncon,green,5caaf8888d77140015bac64c,male,28,2020-03-26_15h21.03.632,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[0.3,0]","[-0.1,0]","[-0.5,0]","[-0.3,0]","[0.1,0]",m,1,1.298000097,1,0,8,5,1,7,non_convex_b6_v2.xlsx,2,0,12,5,1,11,green,green,green,green,green,green,m,noncon,green,5caaf8888d77140015bac64c,male,28,2020-03-26_15h21.03.632,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[-0.3,0]","[-0.1,0]","[-0.5,0]","[0.5,0]","[0.3,0]",c,0,1.976999998,1,0,8,5,1,7,non_convex_b6_v2.xlsx,2,0,12,0,1,11,yellow,yellow,yellow,yellow,yellow,green,m,noncon,green,5caaf8888d77140015bac64c,male,28,2020-03-26_15h21.03.632,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[-0.5,0]","[0.5,0]","[-0.1,0]","[0.3,0]","[-0.3,0]",m,0,4.013000011,1,0,8,5,1,7,non_convex_b6_v2.xlsx,2,0,12,2,1,11,yellow,yellow,yellow,green,green,green,c,noncon,green,5caaf8888d77140015bac64c,male,28,2020-03-26_15h21.03.632,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.1,0]","[-0.1,0]","[-0.5,0]","[0.5,0]","[0.3,0]",c,0,1.430999994,1,0,8,5,1,7,non_convex_b6_v2.xlsx,2,0,12,0,1,11,yellow,yellow,yellow,yellow,yellow,green,m,noncon,green,5caaf8888d77140015bac64c,male,28,2020-03-26_15h21.03.632,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.5,0]","[0.1,0]","[-0.1,0]","[0.3,0]","[-0.5,0]",m,1,1.351999998,1,0,8,5,1,7,non_convex_b6_v2.xlsx,2,0,12,5,1,11,green,green,green,green,green,green,m,noncon,green,5caaf8888d77140015bac64c,male,28,2020-03-26_15h21.03.632,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[-0.5,0]","[-0.1,0]","[0.1,0]","[-0.3,0]","[0.5,0]",c,1,2.401000023,1,0,8,5,1,7,non_convex_b6_v2.xlsx,2,0,12,4,1,11,yellow,green,green,green,green,green,c,noncon,green,5caaf8888d77140015bac64c,male,28,2020-03-26_15h21.03.632,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
