mouse_consent.x,mouse_consent.y,mouse_consent.leftButton,mouse_consent.midButton,mouse_consent.rightButton,mouse_consent.time,mouse_consent.clicked_name,key_resp_introduction.keys,key_resp_introduction.rt,key_resp_instructions.keys,key_resp_instructions.rt,example_resp.keys,example_resp.rt,example_resp_2.keys,example_resp_2.rt,pol1,pol2,pol3,pol4,pol5,pol6,key_resp_monotonicity.keys,key_resp_monotonicity.corr,key_resp_monotonicity.rt,condition.thisRepN,condition.thisTrialN,condition.thisN,condition.thisIndex,condition.ran,condition.order,condFile,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,obj1,obj2,obj3,obj4,obj5,obj6,corrAns,quantifier,target,Prolific_ID*,gender,age,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,break_look.thisRepN,break_look.thisTrialN,break_look.thisN,break_look.thisIndex,break_look.ran,break_look.order,key_resp_instruction_test.keys,key_resp_instruction_test.rt,size_rep.keys,size_rep.rt,rep_test.keys,rep_test.corr,rep_test.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,test_trials.order,s1,s2,s3,s4,s5,s6,col,typedWord
0.468507668,-0.379065394,1,0,0,2.088999987,consent_button,space,28.17000008,space,66.02399993,space,10.29999995,space,12.83099985,"[-0.1,0]","[-0.3,0]","[0.3,0]","[0.1,0]","[-0.5,0]","[0.5,0]",m,0,5.345999956,1,0,8,7,1,7,non_convex_b8_v2.xlsx,2,0,12,3,1,11,yellow,yellow,blue,blue,blue,blue,c,noncon,blue,"Hi i can't connect to this window, ",male,35,2020-03-26_16h50.49.763,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[-0.3,0]","[0.1,0]","[0.5,0]","[-0.5,0]","[0.3,0]",c,1,6.565999985,1,0,8,7,1,7,non_convex_b8_v2.xlsx,2,0,12,2,1,11,yellow,yellow,yellow,blue,blue,blue,c,noncon,blue,"Hi i can't connect to this window, ",male,35,2020-03-26_16h50.49.763,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[-0.1,0]","[-0.5,0]","[0.1,0]","[-0.3,0]","[0.3,0]",m,1,7.032000065,1,0,8,7,1,7,non_convex_b8_v2.xlsx,2,0,12,0,1,11,yellow,yellow,yellow,yellow,yellow,blue,m,noncon,blue,"Hi i can't connect to this window, ",male,35,2020-03-26_16h50.49.763,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[-0.3,0]","[0.5,0]","[0.1,0]","[-0.1,0]","[-0.5,0]",c,1,2.979000092,1,0,8,7,1,7,non_convex_b8_v2.xlsx,2,0,12,4,1,11,yellow,blue,blue,blue,blue,blue,c,noncon,blue,"Hi i can't connect to this window, ",male,35,2020-03-26_16h50.49.763,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[0.5,0]","[-0.3,0]","[-0.5,0]","[0.1,0]","[0.3,0]",m,1,1.592999935,1,0,8,7,1,7,non_convex_b8_v2.xlsx,2,0,12,5,1,11,blue,blue,blue,blue,blue,blue,m,noncon,blue,"Hi i can't connect to this window, ",male,35,2020-03-26_16h50.49.763,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[-0.5,0]","[-0.3,0]","[0.5,0]","[0.3,0]","[-0.1,0]",c,0,2.684999943,1,0,8,7,1,7,non_convex_b8_v2.xlsx,2,0,12,1,1,11,yellow,yellow,yellow,yellow,blue,blue,m,noncon,blue,"Hi i can't connect to this window, ",male,35,2020-03-26_16h50.49.763,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[-0.3,0]","[0.1,0]","[-0.5,0]","[0.5,0]","[0.3,0]",m,0,2.562000036,1,0,8,7,1,7,non_convex_b8_v2.xlsx,2,0,12,3,1,11,yellow,yellow,blue,blue,blue,blue,c,noncon,blue,"Hi i can't connect to this window, ",male,35,2020-03-26_16h50.49.763,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[-0.1,0]","[0.5,0]","[0.1,0]","[-0.3,0]","[-0.5,0]",c,1,1.852999926,1,0,8,7,1,7,non_convex_b8_v2.xlsx,2,0,12,2,1,11,yellow,yellow,yellow,blue,blue,blue,c,noncon,blue,"Hi i can't connect to this window, ",male,35,2020-03-26_16h50.49.763,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[-0.3,0]","[-0.1,0]","[0.1,0]","[-0.5,0]","[0.5,0]",c,0,1.998999834,1,0,8,7,1,7,non_convex_b8_v2.xlsx,2,0,12,5,1,11,blue,blue,blue,blue,blue,blue,m,noncon,blue,"Hi i can't connect to this window, ",male,35,2020-03-26_16h50.49.763,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.1,0]","[0.3,0]","[0.5,0]","[-0.1,0]","[-0.5,0]",m,0,2.144999981,1,0,8,7,1,7,non_convex_b8_v2.xlsx,2,0,12,4,1,11,yellow,blue,blue,blue,blue,blue,c,noncon,blue,"Hi i can't connect to this window, ",male,35,2020-03-26_16h50.49.763,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[0.1,0]","[0.3,0]","[-0.1,0]","[-0.5,0]","[-0.3,0]",c,0,1.332999945,1,0,8,7,1,7,non_convex_b8_v2.xlsx,2,0,12,1,1,11,yellow,yellow,yellow,yellow,blue,blue,m,noncon,blue,"Hi i can't connect to this window, ",male,35,2020-03-26_16h50.49.763,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[-0.1,0]","[-0.5,0]","[0.3,0]","[0.5,0]","[0.1,0]",m,1,4.213999987,1,0,8,7,1,7,non_convex_b8_v2.xlsx,2,0,12,0,1,11,yellow,yellow,yellow,yellow,yellow,blue,m,noncon,blue,"Hi i can't connect to this window, ",male,35,2020-03-26_16h50.49.763,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,7,1,7,non_convex_b8_v2.xlsx,,,,,,,,,,,,,,,,"Hi i can't connect to this window, ",male,35,2020-03-26_16h50.49.763,non-convex_v1,3.2.4,MacIntel,60,space,2.549000025,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,7,1,7,non_convex_b8_v2.xlsx,,,,,,,,,,,,,,,,"Hi i can't connect to this window, ",male,35,2020-03-26_16h50.49.763,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
