mouse_consent.x,mouse_consent.y,mouse_consent.leftButton,mouse_consent.midButton,mouse_consent.rightButton,mouse_consent.time,mouse_consent.clicked_name,key_resp_introduction.keys,key_resp_introduction.rt,key_resp_instructions.keys,key_resp_instructions.rt,example_resp.keys,example_resp.rt,example_resp_2.keys,example_resp_2.rt,pol1,pol2,pol3,pol4,pol5,pol6,key_resp_monotonicity.keys,key_resp_monotonicity.corr,key_resp_monotonicity.rt,condition.thisRepN,condition.thisTrialN,condition.thisN,condition.thisIndex,condition.ran,condition.order,condFile,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,obj1,obj2,obj3,obj4,obj5,obj6,corrAns,quantifier,target,Prolific_ID*,gender,age,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,break_look.thisRepN,break_look.thisTrialN,break_look.thisN,break_look.thisIndex,break_look.ran,break_look.order,key_resp_instruction_test.keys,key_resp_instruction_test.rt,size_rep.keys,size_rep.rt,rep_test.keys,rep_test.corr,rep_test.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,test_trials.order,s1,s2,s3,s4,s5,s6,col,typedWord
,,,,,,,,,,,,,,,"[0.1,0]","[-0.3,0]","[0.5,0]","[-0.1,0]","[-0.5,0]","[0.3,0]",m,1,1.347999811,1,0,8,5,1,7,non_convex_b6.xlsx,2,0,12,3,1,11,yellow,yellow,green,green,green,green,m,noncov,green,5cf1c98389db9a0001aa4ca0,Male,27,2020-03-26_15h19.11.646,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[0.3,0]","[-0.1,0]","[-0.3,0]","[0.1,0]","[0.5,0]",c,1,1.018000126,1,0,8,5,1,7,non_convex_b6.xlsx,2,0,12,0,1,11,yellow,yellow,yellow,yellow,yellow,green,c,noncov,green,5cf1c98389db9a0001aa4ca0,Male,27,2020-03-26_15h19.11.646,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[0.1,0]","[-0.3,0]","[0.5,0]","[0.3,0]","[-0.5,0]",m,1,1.047999859,1,0,8,5,1,7,non_convex_b6.xlsx,2,0,12,4,1,11,yellow,green,green,green,green,green,m,noncov,green,5cf1c98389db9a0001aa4ca0,Male,27,2020-03-26_15h19.11.646,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[-0.3,0]","[0.5,0]","[0.1,0]","[-0.1,0]","[-0.5,0]",c,0,1.065999985,1,0,8,5,1,7,non_convex_b6.xlsx,2,0,12,2,1,11,yellow,yellow,yellow,green,green,green,m,noncov,green,5cf1c98389db9a0001aa4ca0,Male,27,2020-03-26_15h19.11.646,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[0.5,0]","[0.1,0]","[-0.1,0]","[-0.5,0]","[-0.3,0]",c,1,1.151000023,1,0,8,5,1,7,non_convex_b6.xlsx,2,0,12,5,1,11,green,green,green,green,green,green,c,noncov,green,5cf1c98389db9a0001aa4ca0,Male,27,2020-03-26_15h19.11.646,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,5,1,7,non_convex_b6.xlsx,,,,,,,,,,,,,,,,5cf1c98389db9a0001aa4ca0,Male,27,2020-03-26_15h19.11.646,non-convex_v1,3.2.4,MacIntel,60,space,0.786000013,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,5,1,7,non_convex_b6.xlsx,,,,,,,,,,,,,,,,5cf1c98389db9a0001aa4ca0,Male,27,2020-03-26_15h19.11.646,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[-0.5,0]","[-0.1,0]","[0.1,0]","[-0.3,0]","[0.5,0]",c,1,1.621999979,1,0,8,2,1,7,non_convex_b3.xlsx,2,0,12,0,1,11,green,green,green,green,green,red,c,noncov,red,5cf1c98389db9a0001aa4ca0,Male,27,2020-03-26_15h19.11.646,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[0.1,0]","[0.5,0]","[0.3,0]","[-0.3,0]","[-0.1,0]",c,0,1.300000191,1,0,8,2,1,7,non_convex_b3.xlsx,2,0,12,4,1,11,green,red,red,red,red,red,m,noncov,red,5cf1c98389db9a0001aa4ca0,Male,27,2020-03-26_15h19.11.646,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[-0.1,0]","[0.5,0]","[0.3,0]","[0.1,0]","[-0.3,0]",c,1,1.953999996,1,0,8,2,1,7,non_convex_b3.xlsx,2,0,12,5,1,11,red,red,red,red,red,red,c,noncov,red,5cf1c98389db9a0001aa4ca0,Male,27,2020-03-26_15h19.11.646,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
