mouse_consent.x,mouse_consent.y,mouse_consent.leftButton,mouse_consent.midButton,mouse_consent.rightButton,mouse_consent.time,mouse_consent.clicked_name,key_resp_introduction.keys,key_resp_introduction.rt,key_resp_instructions.keys,key_resp_instructions.rt,example_resp.keys,example_resp.rt,example_resp_2.keys,example_resp_2.rt,pol1,pol2,pol3,pol4,pol5,pol6,key_resp_monotonicity.keys,key_resp_monotonicity.corr,key_resp_monotonicity.rt,condition.thisRepN,condition.thisTrialN,condition.thisN,condition.thisIndex,condition.ran,condition.order,condFile,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,obj1,obj2,obj3,obj4,obj5,obj6,corrAns,quantifier,target,Prolific_ID*,gender,age,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,break_look.thisRepN,break_look.thisTrialN,break_look.thisN,break_look.thisIndex,break_look.ran,break_look.order,key_resp_instruction_test.keys,key_resp_instruction_test.rt,size_rep.keys,size_rep.rt,rep_test.keys,rep_test.corr,rep_test.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,test_trials.order,s1,s2,s3,s4,s5,s6,col,typedWord
0.388888889,-0.368518519,1,0,0,6.230999947,consent_button,space,5.453000069,space,21.86299992,space,6.900000095,space,5.667000055,"[-0.3,0]","[-0.1,0]","[-0.5,0]","[0.3,0]","[0.5,0]","[0.1,0]",c,0,4.951999903,1,0,8,3,1,7,non_convex_b4.xlsx,2,0,12,3,1,11,blue,blue,yellow,yellow,yellow,yellow,m,noncov,yellow,5e78c0a426450503858d82c9,Male,33,2020-03-26_15h22.47.458,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[0.1,0]","[-0.1,0]","[-0.5,0]","[-0.3,0]","[0.5,0]",m,1,3.128000021,1,0,8,3,1,7,non_convex_b4.xlsx,2,0,12,4,1,11,blue,yellow,yellow,yellow,yellow,yellow,m,noncov,yellow,5e78c0a426450503858d82c9,Male,33,2020-03-26_15h22.47.458,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[-0.1,0]","[0.5,0]","[0.3,0]","[-0.3,0]","[0.1,0]",m,0,3.282999992,1,0,8,3,1,7,non_convex_b4.xlsx,2,0,12,5,1,11,yellow,yellow,yellow,yellow,yellow,yellow,c,noncov,yellow,5e78c0a426450503858d82c9,Male,33,2020-03-26_15h22.47.458,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[-0.1,0]","[-0.3,0]","[0.3,0]","[-0.5,0]","[0.1,0]",c,0,2.320000172,1,0,8,3,1,7,non_convex_b4.xlsx,2,0,12,2,1,11,blue,blue,blue,yellow,yellow,yellow,m,noncov,yellow,5e78c0a426450503858d82c9,Male,33,2020-03-26_15h22.47.458,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[-0.1,0]","[0.3,0]","[0.1,0]","[-0.5,0]","[0.5,0]",c,1,1.511999846,1,0,8,3,1,7,non_convex_b4.xlsx,2,0,12,0,1,11,blue,blue,blue,blue,blue,yellow,c,noncov,yellow,5e78c0a426450503858d82c9,Male,33,2020-03-26_15h22.47.458,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[-0.1,0]","[0.3,0]","[0.1,0]","[-0.3,0]","[0.5,0]",c,1,2.56099987,1,0,8,3,1,7,non_convex_b4.xlsx,2,0,12,1,1,11,blue,blue,blue,blue,yellow,yellow,c,noncov,yellow,5e78c0a426450503858d82c9,Male,33,2020-03-26_15h22.47.458,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[-0.5,0]","[0.3,0]","[-0.3,0]","[-0.1,0]","[0.5,0]",c,0,1.266000032,1,0,8,3,1,7,non_convex_b4.xlsx,2,0,12,3,1,11,blue,blue,yellow,yellow,yellow,yellow,m,noncov,yellow,5e78c0a426450503858d82c9,Male,33,2020-03-26_15h22.47.458,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.3,0]","[-0.5,0]","[0.5,0]","[0.1,0]","[-0.1,0]",m,1,4.296000004,1,0,8,3,1,7,non_convex_b4.xlsx,2,0,12,2,1,11,blue,blue,blue,yellow,yellow,yellow,m,noncov,yellow,5e78c0a426450503858d82c9,Male,33,2020-03-26_15h22.47.458,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[-0.5,0]","[0.3,0]","[-0.3,0]","[0.1,0]","[-0.1,0]",m,0,4.878999949,1,0,8,3,1,7,non_convex_b4.xlsx,2,0,12,0,1,11,blue,blue,blue,blue,blue,yellow,c,noncov,yellow,5e78c0a426450503858d82c9,Male,33,2020-03-26_15h22.47.458,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[-0.1,0]","[0.1,0]","[0.5,0]","[0.3,0]","[-0.3,0]",c,1,1.963000059,1,0,8,3,1,7,non_convex_b4.xlsx,2,0,12,1,1,11,blue,blue,blue,blue,yellow,yellow,c,noncov,yellow,5e78c0a426450503858d82c9,Male,33,2020-03-26_15h22.47.458,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
