mouse_consent.x,mouse_consent.y,mouse_consent.leftButton,mouse_consent.midButton,mouse_consent.rightButton,mouse_consent.time,mouse_consent.clicked_name,key_resp_introduction.keys,key_resp_introduction.rt,key_resp_instructions.keys,key_resp_instructions.rt,example_resp.keys,example_resp.rt,example_resp_2.keys,example_resp_2.rt,pol1,pol2,pol3,pol4,pol5,pol6,key_resp_monotonicity.keys,key_resp_monotonicity.corr,key_resp_monotonicity.rt,condition.thisRepN,condition.thisTrialN,condition.thisN,condition.thisIndex,condition.ran,condition.order,condFile,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,obj1,obj2,obj3,obj4,obj5,obj6,corrAns,quantifier,target,Prolific_ID*,gender,age,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,break_look.thisRepN,break_look.thisTrialN,break_look.thisN,break_look.thisIndex,break_look.ran,break_look.order,key_resp_instruction_test.keys,key_resp_instruction_test.rt,size_rep.keys,size_rep.rt,rep_test.keys,rep_test.corr,rep_test.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,test_trials.order,s1,s2,s3,s4,s5,s6,col,typedWord
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,5,1,7,non_convex_b6.xlsx,,,,,,,,,,,,,,,,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[-0.3,0]","[-0.1,0]","[-0.5,0]","[0.3,0]","[0.5,0]",m,1,2.724999905,1,0,8,1,1,7,non_convex_b2.xlsx,2,0,12,3,1,11,green,green,yellow,yellow,yellow,yellow,m,noncov,yellow,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.3,0]","[0.5,0]","[-0.1,0]","[-0.5,0]","[0.1,0]",m,1,4.305000067,1,0,8,1,1,7,non_convex_b2.xlsx,2,0,12,4,1,11,green,yellow,yellow,yellow,yellow,yellow,m,noncov,yellow,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.1,0]","[-0.5,0]","[0.3,0]","[0.5,0]","[-0.1,0]",m,1,4.717000008,1,0,8,1,1,7,non_convex_b2.xlsx,2,0,12,2,1,11,green,green,green,yellow,yellow,yellow,m,noncov,yellow,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.5,0]","[-0.5,0]","[-0.1,0]","[0.3,0]","[0.1,0]",c,1,1.388999939,1,0,8,1,1,7,non_convex_b2.xlsx,2,0,12,5,1,11,yellow,yellow,yellow,yellow,yellow,yellow,c,noncov,yellow,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[0.3,0]","[-0.3,0]","[-0.5,0]","[0.5,0]","[-0.1,0]",m,0,2.195999861,1,0,8,1,1,7,non_convex_b2.xlsx,2,0,12,0,1,11,green,green,green,green,green,yellow,c,noncov,yellow,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[0.1,0]","[-0.1,0]","[-0.3,0]","[0.3,0]","[0.5,0]",m,0,2.805999994,1,0,8,1,1,7,non_convex_b2.xlsx,2,0,12,1,1,11,green,green,green,green,yellow,yellow,c,noncov,yellow,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[-0.5,0]","[-0.1,0]","[0.5,0]","[-0.3,0]","[0.3,0]",c,1,1.559999943,1,0,8,1,1,7,non_convex_b2.xlsx,2,0,12,5,1,11,yellow,yellow,yellow,yellow,yellow,yellow,c,noncov,yellow,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[-0.3,0]","[0.5,0]","[-0.5,0]","[-0.1,0]","[0.3,0]",c,0,2.154999971,1,0,8,1,1,7,non_convex_b2.xlsx,2,0,12,4,1,11,green,yellow,yellow,yellow,yellow,yellow,m,noncov,yellow,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[0.5,0]","[0.3,0]","[-0.3,0]","[-0.5,0]","[-0.1,0]",c,0,2.630999804,1,0,8,1,1,7,non_convex_b2.xlsx,2,0,12,2,1,11,green,green,green,yellow,yellow,yellow,m,noncov,yellow,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[0.1,0]","[-0.1,0]","[0.5,0]","[-0.3,0]","[0.3,0]",c,0,1.515999794,1,0,8,1,1,7,non_convex_b2.xlsx,2,0,12,3,1,11,green,green,yellow,yellow,yellow,yellow,m,noncov,yellow,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[0.5,0]","[0.3,0]","[-0.5,0]","[0.1,0]","[-0.3,0]",c,1,2.400000095,1,0,8,1,1,7,non_convex_b2.xlsx,2,0,12,1,1,11,green,green,green,green,yellow,yellow,c,noncov,yellow,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[-0.3,0]","[0.3,0]","[-0.1,0]","[0.1,0]","[-0.5,0]",m,0,1.915999889,1,0,8,1,1,7,non_convex_b2.xlsx,2,0,12,0,1,11,green,green,green,green,green,yellow,c,noncov,yellow,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,1,1,7,non_convex_b2.xlsx,,,,,,,,,,,,,,,,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,space,1.197999954,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,1,1,7,non_convex_b2.xlsx,,,,,,,,,,,,,,,,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[-0.1,0]","[-0.5,0]","[-0.3,0]","[0.1,0]","[0.5,0]",c,0,4.092000008,1,0,8,6,1,7,non_convex_b7.xlsx,2,0,12,2,1,11,red,red,red,green,green,green,m,non,green,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[0.5,0]","[0.3,0]","[-0.3,0]","[-0.5,0]","[-0.1,0]",c,1,1.934999943,1,0,8,6,1,7,non_convex_b7.xlsx,2,0,12,1,1,11,red,red,red,red,green,green,c,non,green,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[-0.3,0]","[-0.1,0]","[0.3,0]","[0.1,0]","[0.5,0]",m,1,2.007999897,1,0,8,6,1,7,non_convex_b7.xlsx,2,0,12,4,1,11,red,green,green,green,green,green,m,non,green,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.1,0]","[0.3,0]","[-0.5,0]","[0.5,0]","[-0.1,0]",m,1,2.285000086,1,0,8,6,1,7,non_convex_b7.xlsx,2,0,12,3,1,11,red,red,green,green,green,green,m,non,green,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[-0.5,0]","[0.3,0]","[0.5,0]","[-0.3,0]","[-0.1,0]",c,1,1.325999975,1,0,8,6,1,7,non_convex_b7.xlsx,2,0,12,5,1,11,green,green,green,green,green,green,c,non,green,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[0.1,0]","[-0.3,0]","[-0.5,0]","[0.5,0]","[0.3,0]",m,0,1.79399991,1,0,8,6,1,7,non_convex_b7.xlsx,2,0,12,0,1,11,red,red,red,red,red,green,c,non,green,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[-0.5,0]","[0.3,0]","[0.5,0]","[-0.1,0]","[0.1,0]",c,0,2.398000002,1,0,8,6,1,7,non_convex_b7.xlsx,2,0,12,4,1,11,red,green,green,green,green,green,m,non,green,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[0.1,0]","[-0.5,0]","[0.3,0]","[-0.3,0]","[0.5,0]",c,0,1.742999792,1,0,8,6,1,7,non_convex_b7.xlsx,2,0,12,2,1,11,red,red,red,green,green,green,m,non,green,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[-0.5,0]","[-0.3,0]","[0.5,0]","[0.1,0]","[-0.1,0]",m,0,1.933999777,1,0,8,6,1,7,non_convex_b7.xlsx,2,0,12,1,1,11,red,red,red,red,green,green,c,non,green,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[0.5,0]","[-0.5,0]","[-0.1,0]","[-0.3,0]","[0.1,0]",c,1,2.105000019,1,0,8,6,1,7,non_convex_b7.xlsx,2,0,12,0,1,11,red,red,red,red,red,green,c,non,green,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[0.1,0]","[0.5,0]","[-0.1,0]","[-0.3,0]","[-0.5,0]",c,1,1.019000053,1,0,8,6,1,7,non_convex_b7.xlsx,2,0,12,5,1,11,green,green,green,green,green,green,c,non,green,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[-0.3,0]","[0.5,0]","[0.3,0]","[-0.5,0]","[0.1,0]",c,0,1.64199996,1,0,8,6,1,7,non_convex_b7.xlsx,2,0,12,3,1,11,red,red,green,green,green,green,m,non,green,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,6,1,7,non_convex_b7.xlsx,,,,,,,,,,,,,,,,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,space,1.355999947,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,6,1,7,non_convex_b7.xlsx,,,,,,,,,,,,,,,,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[-0.1,0]","[0.3,0]","[-0.5,0]","[0.1,0]","[-0.3,0]",c,1,1.888000011,1,0,8,3,1,7,non_convex_b4.xlsx,2,0,12,0,1,11,blue,blue,blue,blue,blue,yellow,c,noncov,yellow,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[0.3,0]","[-0.3,0]","[0.1,0]","[-0.1,0]","[0.5,0]",c,0,1.88499999,1,0,8,3,1,7,non_convex_b4.xlsx,2,0,12,3,1,11,blue,blue,yellow,yellow,yellow,yellow,m,noncov,yellow,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[-0.3,0]","[0.1,0]","[-0.1,0]","[-0.5,0]","[0.3,0]",c,1,4.159999847,1,0,8,3,1,7,non_convex_b4.xlsx,2,0,12,1,1,11,blue,blue,blue,blue,yellow,yellow,c,noncov,yellow,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[0.1,0]","[-0.1,0]","[0.3,0]","[-0.5,0]","[-0.3,0]",c,0,1.549999952,1,0,8,3,1,7,non_convex_b4.xlsx,2,0,12,2,1,11,blue,blue,blue,yellow,yellow,yellow,m,noncov,yellow,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[0.5,0]","[-0.5,0]","[-0.1,0]","[0.1,0]","[-0.3,0]",c,0,2.268999815,1,0,8,3,1,7,non_convex_b4.xlsx,2,0,12,4,1,11,blue,yellow,yellow,yellow,yellow,yellow,m,noncov,yellow,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.1,0]","[-0.5,0]","[-0.1,0]","[0.5,0]","[0.3,0]",c,1,1.347999811,1,0,8,3,1,7,non_convex_b4.xlsx,2,0,12,5,1,11,yellow,yellow,yellow,yellow,yellow,yellow,c,noncov,yellow,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[0.5,0]","[-0.3,0]","[0.1,0]","[-0.5,0]","[0.3,0]",m,0,1.825999975,1,0,8,3,1,7,non_convex_b4.xlsx,2,0,12,0,1,11,blue,blue,blue,blue,blue,yellow,c,noncov,yellow,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[-0.1,0]","[0.3,0]","[-0.3,0]","[-0.5,0]","[0.5,0]",c,0,3.605999947,1,0,8,3,1,7,non_convex_b4.xlsx,2,0,12,3,1,11,blue,blue,yellow,yellow,yellow,yellow,m,noncov,yellow,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.3,0]","[-0.5,0]","[0.1,0]","[0.5,0]","[-0.1,0]",m,1,1.34100008,1,0,8,3,1,7,non_convex_b4.xlsx,2,0,12,2,1,11,blue,blue,blue,yellow,yellow,yellow,m,noncov,yellow,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[0.1,0]","[-0.3,0]","[0.3,0]","[0.5,0]","[-0.1,0]",c,1,1.351999998,1,0,8,3,1,7,non_convex_b4.xlsx,2,0,12,5,1,11,yellow,yellow,yellow,yellow,yellow,yellow,c,noncov,yellow,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[0.1,0]","[0.3,0]","[0.5,0]","[-0.1,0]","[-0.3,0]",m,1,1.42599988,1,0,8,3,1,7,non_convex_b4.xlsx,2,0,12,4,1,11,blue,yellow,yellow,yellow,yellow,yellow,m,noncov,yellow,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[-0.1,0]","[-0.5,0]","[-0.3,0]","[0.3,0]","[0.1,0]",c,1,1.456999779,1,0,8,3,1,7,non_convex_b4.xlsx,2,0,12,1,1,11,blue,blue,blue,blue,yellow,yellow,c,noncov,yellow,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,3,1,7,non_convex_b4.xlsx,,,,,,,,,,,,,,,,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,space,1.207999945,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,3,1,7,non_convex_b4.xlsx,,,,,,,,,,,,,,,,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[0.5,0]","[0.1,0]","[-0.1,0]","[-0.3,0]","[0.3,0]",c,0,1.836999893,1,0,8,2,1,7,non_convex_b3.xlsx,2,0,12,2,1,11,green,green,green,red,red,red,m,noncov,red,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[0.3,0]","[0.1,0]","[0.5,0]","[-0.1,0]","[-0.3,0]",c,1,1.353999853,1,0,8,2,1,7,non_convex_b3.xlsx,2,0,12,5,1,11,red,red,red,red,red,red,c,noncov,red,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[-0.5,0]","[0.3,0]","[-0.1,0]","[0.1,0]","[0.5,0]",m,1,1.797999859,1,0,8,2,1,7,non_convex_b3.xlsx,2,0,12,3,1,11,green,green,red,red,red,red,m,noncov,red,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[-0.1,0]","[-0.5,0]","[0.1,0]","[0.3,0]","[0.5,0]",c,1,1.519000053,1,0,8,2,1,7,non_convex_b3.xlsx,2,0,12,1,1,11,green,green,green,green,red,red,c,noncov,red,5bd888d75e184c000165e254,m,37,2020-03-26_15h20.11.160,non-convex_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
