mouse_consent.x,mouse_consent.y,mouse_consent.leftButton,mouse_consent.midButton,mouse_consent.rightButton,mouse_consent.time,mouse_consent.clicked_name,key_resp_introduction.keys,key_resp_introduction.rt,key_resp_instructions.keys,key_resp_instructions.rt,example_resp.keys,example_resp.rt,example_resp_2.keys,example_resp_2.rt,pol1,pol2,pol3,pol4,pol5,pol6,key_resp_monotonicity.keys,key_resp_monotonicity.corr,key_resp_monotonicity.rt,condition.thisRepN,condition.thisTrialN,condition.thisN,condition.thisIndex,condition.ran,condition.order,condFile,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,obj1,obj2,obj3,obj4,obj5,obj6,corrAns,quantifier,target,Prolific_ID*,gender,age,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,break_look.thisRepN,break_look.thisTrialN,break_look.thisN,break_look.thisIndex,break_look.ran,break_look.order,key_resp_instruction_test.keys,key_resp_instruction_test.rt,size_rep.keys,size_rep.rt,rep_test.keys,rep_test.corr,rep_test.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,test_trials.order,s1,s2,s3,s4,s5,s6,col,typedWord
0.417803819,-0.393506944,1,0,0,2.365999937,consent_button,space,18.33399987,space,114.069,space,7.220000029,space,3.85800004,"[-0.1,0]","[0.5,0]","[-0.3,0]","[-0.5,0]","[0.3,0]","[0.1,0]",c,0,7.623000145,1,0,8,7,1,7,non_convex_b8.xlsx,2,0,12,4,1,11,yellow,blue,blue,blue,blue,blue,m,noncov,blue,5cc604bd3bbb120018a3c0e2,male,30,2020-03-26_09h27.28.681,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[-0.5,0]","[0.5,0]","[-0.3,0]","[0.1,0]","[-0.1,0]",m,1,6.188999891,1,0,8,7,1,7,non_convex_b8.xlsx,2,0,12,2,1,11,yellow,yellow,yellow,blue,blue,blue,m,noncov,blue,5cc604bd3bbb120018a3c0e2,male,30,2020-03-26_09h27.28.681,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[0.5,0]","[-0.3,0]","[-0.1,0]","[-0.5,0]","[0.3,0]",m,0,4.996999979,1,0,8,7,1,7,non_convex_b8.xlsx,2,0,12,1,1,11,yellow,yellow,yellow,yellow,blue,blue,c,noncov,blue,5cc604bd3bbb120018a3c0e2,male,30,2020-03-26_09h27.28.681,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[-0.1,0]","[0.1,0]","[-0.5,0]","[0.5,0]","[0.3,0]",m,0,80.40199995,1,0,8,7,1,7,non_convex_b8.xlsx,2,0,12,0,1,11,yellow,yellow,yellow,yellow,yellow,blue,c,noncov,blue,5cc604bd3bbb120018a3c0e2,male,30,2020-03-26_09h27.28.681,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[-0.3,0]","[-0.5,0]","[0.3,0]","[-0.1,0]","[0.5,0]",m,0,1.614000082,1,0,8,7,1,7,non_convex_b8.xlsx,2,0,12,5,1,11,blue,blue,blue,blue,blue,blue,c,noncov,blue,5cc604bd3bbb120018a3c0e2,male,30,2020-03-26_09h27.28.681,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[-0.1,0]","[-0.3,0]","[0.1,0]","[-0.5,0]","[0.3,0]",m,1,2.597000122,1,0,8,7,1,7,non_convex_b8.xlsx,2,0,12,3,1,11,yellow,yellow,blue,blue,blue,blue,m,noncov,blue,5cc604bd3bbb120018a3c0e2,male,30,2020-03-26_09h27.28.681,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[-0.5,0]","[-0.1,0]","[-0.3,0]","[0.1,0]","[0.3,0]",c,1,3.761000156,1,0,8,7,1,7,non_convex_b8.xlsx,2,0,12,0,1,11,yellow,yellow,yellow,yellow,yellow,blue,c,noncov,blue,5cc604bd3bbb120018a3c0e2,male,30,2020-03-26_09h27.28.681,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[0.3,0]","[-0.3,0]","[0.5,0]","[0.1,0]","[-0.5,0]",c,0,1.437999964,1,0,8,7,1,7,non_convex_b8.xlsx,2,0,12,2,1,11,yellow,yellow,yellow,blue,blue,blue,m,noncov,blue,5cc604bd3bbb120018a3c0e2,male,30,2020-03-26_09h27.28.681,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[-0.3,0]","[-0.5,0]","[-0.1,0]","[0.5,0]","[0.1,0]",c,0,48.41100001,1,0,8,7,1,7,non_convex_b8.xlsx,2,0,12,3,1,11,yellow,yellow,blue,blue,blue,blue,m,noncov,blue,5cc604bd3bbb120018a3c0e2,male,30,2020-03-26_09h27.28.681,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[0.3,0]","[-0.3,0]","[-0.5,0]","[0.1,0]","[-0.1,0]",c,1,5.744999886,1,0,8,7,1,7,non_convex_b8.xlsx,2,0,12,5,1,11,blue,blue,blue,blue,blue,blue,c,noncov,blue,5cc604bd3bbb120018a3c0e2,male,30,2020-03-26_09h27.28.681,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[0.1,0]","[-0.3,0]","[-0.5,0]","[0.3,0]","[-0.1,0]",m,0,2.993999958,1,0,8,7,1,7,non_convex_b8.xlsx,2,0,12,1,1,11,yellow,yellow,yellow,yellow,blue,blue,c,noncov,blue,5cc604bd3bbb120018a3c0e2,male,30,2020-03-26_09h27.28.681,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[0.3,0]","[0.5,0]","[-0.5,0]","[-0.1,0]","[-0.3,0]",c,0,4.670000076,1,0,8,7,1,7,non_convex_b8.xlsx,2,0,12,4,1,11,yellow,blue,blue,blue,blue,blue,m,noncov,blue,5cc604bd3bbb120018a3c0e2,male,30,2020-03-26_09h27.28.681,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,7,1,7,non_convex_b8.xlsx,,,,,,,,,,,,,,,,5cc604bd3bbb120018a3c0e2,male,30,2020-03-26_09h27.28.681,non-convex_v1,3.2.4,MacIntel,60,space,2.020999908,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,7,1,7,non_convex_b8.xlsx,,,,,,,,,,,,,,,,5cc604bd3bbb120018a3c0e2,male,30,2020-03-26_09h27.28.681,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[0.5,0]","[-0.5,0]","[0.1,0]","[-0.3,0]","[0.3,0]",m,0,3.213000059,1,0,8,4,1,7,non_convex_b5.xlsx,2,0,12,0,1,11,red,red,red,red,red,blue,c,noncov,blue,5cc604bd3bbb120018a3c0e2,male,30,2020-03-26_09h27.28.681,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.1,0]","[-0.5,0]","[0.3,0]","[0.5,0]","[-0.1,0]",c,1,2.355000019,1,0,8,4,1,7,non_convex_b5.xlsx,2,0,12,5,1,11,blue,blue,blue,blue,blue,blue,c,noncov,blue,5cc604bd3bbb120018a3c0e2,male,30,2020-03-26_09h27.28.681,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[-0.3,0]","[0.5,0]","[-0.5,0]","[0.1,0]","[-0.1,0]",m,0,84.42199993,1,0,8,4,1,7,non_convex_b5.xlsx,2,0,12,1,1,11,red,red,red,red,blue,blue,c,noncov,blue,5cc604bd3bbb120018a3c0e2,male,30,2020-03-26_09h27.28.681,non-convex_v1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
