mouse_consent.x,mouse_consent.y,mouse_consent.leftButton,mouse_consent.midButton,mouse_consent.rightButton,mouse_consent.time,mouse_consent.clicked_name,key_resp_introduction.keys,key_resp_introduction.rt,key_resp_instructions.keys,key_resp_instructions.rt,example_resp.keys,example_resp.rt,example_resp_2.keys,example_resp_2.rt,pol1,pol2,pol3,pol4,pol5,pol6,key_resp_monotonicity.keys,key_resp_monotonicity.corr,key_resp_monotonicity.rt,condition.thisRepN,condition.thisTrialN,condition.thisN,condition.thisIndex,condition.ran,condition.order,condFile,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,obj1,obj2,obj3,obj4,obj5,obj6,corrAns,quantifier,target,Prolific_ID*,gender,age,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,break_look.thisRepN,break_look.thisTrialN,break_look.thisN,break_look.thisIndex,break_look.ran,break_look.order,key_resp_instruction_test.keys,key_resp_instruction_test.rt,size_rep.keys,size_rep.rt,rep_test.keys,rep_test.corr,rep_test.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,test_trials.order,s1,s2,s3,s4,s5,s6,col,typedWord
0.402777778,-0.416666667,1,0,0,2.174000025,consent_button,space,9.058999777,space,41.15699983,space,9.398999929,space,10.08299994,"[0.3,0]","[0.5,0]","[-0.5,0]","[-0.3,0]","[0.1,0]","[-0.1,0]",c,0,5.769999981,1,0,8,4,1,7,monotonicity_b5_UE.xlsx,2,0,12,1,1,11,red,red,red,red,blue,blue,m,UE,blue,5d321dae6cfde60016926e10,Male,42,2020-03-24_12h54.54.715,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[-0.3,0]","[0.5,0]","[0.1,0]","[-0.5,0]","[-0.1,0]",m,1,4.322999954,1,0,8,4,1,7,monotonicity_b5_UE.xlsx,2,0,12,0,1,11,red,red,red,red,red,blue,m,UE,blue,5d321dae6cfde60016926e10,Male,42,2020-03-24_12h54.54.715,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[0.5,0]","[0.3,0]","[0.1,0]","[-0.3,0]","[-0.1,0]",m,0,4.245999813,1,0,8,4,1,7,monotonicity_b5_UE.xlsx,2,0,12,4,1,11,red,blue,blue,blue,blue,blue,c,UE,blue,5d321dae6cfde60016926e10,Male,42,2020-03-24_12h54.54.715,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[0.1,0]","[-0.3,0]","[0.3,0]","[-0.5,0]","[0.5,0]",c,0,5.251999855,1,0,8,4,1,7,monotonicity_b5_UE.xlsx,2,0,12,2,1,11,red,red,red,blue,blue,blue,m,UE,blue,5d321dae6cfde60016926e10,Male,42,2020-03-24_12h54.54.715,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[0.1,0]","[0.5,0]","[0.3,0]","[-0.1,0]","[-0.3,0]",c,1,5.109999895,1,0,8,4,1,7,monotonicity_b5_UE.xlsx,2,0,12,5,1,11,blue,blue,blue,blue,blue,blue,c,UE,blue,5d321dae6cfde60016926e10,Male,42,2020-03-24_12h54.54.715,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[0.1,0]","[0.3,0]","[0.5,0]","[-0.5,0]","[-0.3,0]",c,1,2.122999907,1,0,8,4,1,7,monotonicity_b5_UE.xlsx,2,0,12,3,1,11,red,red,blue,blue,blue,blue,c,UE,blue,5d321dae6cfde60016926e10,Male,42,2020-03-24_12h54.54.715,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[-0.5,0]","[0.5,0]","[0.1,0]","[0.3,0]","[-0.1,0]",m,1,2.805999994,1,0,8,4,1,7,monotonicity_b5_UE.xlsx,2,0,12,2,1,11,red,red,red,blue,blue,blue,m,UE,blue,5d321dae6cfde60016926e10,Male,42,2020-03-24_12h54.54.715,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[0.5,0]","[-0.3,0]","[0.1,0]","[-0.5,0]","[-0.1,0]",c,1,1.107999802,1,0,8,4,1,7,monotonicity_b5_UE.xlsx,2,0,12,5,1,11,blue,blue,blue,blue,blue,blue,c,UE,blue,5d321dae6cfde60016926e10,Male,42,2020-03-24_12h54.54.715,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[-0.5,0]","[0.5,0]","[-0.1,0]","[0.1,0]","[0.3,0]",m,0,1.207000017,1,0,8,4,1,7,monotonicity_b5_UE.xlsx,2,0,12,3,1,11,red,red,blue,blue,blue,blue,c,UE,blue,5d321dae6cfde60016926e10,Male,42,2020-03-24_12h54.54.715,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[-0.1,0]","[0.3,0]","[-0.3,0]","[-0.5,0]","[0.1,0]",m,1,1.624000072,1,0,8,4,1,7,monotonicity_b5_UE.xlsx,2,0,12,0,1,11,red,red,red,red,red,blue,m,UE,blue,5d321dae6cfde60016926e10,Male,42,2020-03-24_12h54.54.715,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[-0.1,0]","[-0.5,0]","[0.1,0]","[0.3,0]","[0.5,0]",c,0,2.233999968,1,0,8,4,1,7,monotonicity_b5_UE.xlsx,2,0,12,1,1,11,red,red,red,red,blue,blue,m,UE,blue,5d321dae6cfde60016926e10,Male,42,2020-03-24_12h54.54.715,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
