mouse_consent.x,mouse_consent.y,mouse_consent.leftButton,mouse_consent.midButton,mouse_consent.rightButton,mouse_consent.time,mouse_consent.clicked_name,key_resp_introduction.keys,key_resp_introduction.rt,key_resp_instructions.keys,key_resp_instructions.rt,example_resp.keys,example_resp.rt,example_resp_2.keys,example_resp_2.rt,pol1,pol2,pol3,pol4,pol5,pol6,key_resp_monotonicity.keys,key_resp_monotonicity.corr,key_resp_monotonicity.rt,condition.thisRepN,condition.thisTrialN,condition.thisN,condition.thisIndex,condition.ran,condition.order,condFile,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,obj1,obj2,obj3,obj4,obj5,obj6,corrAns,quantifier,target,Prolific_ID*,gender,age,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,break_look.thisRepN,break_look.thisTrialN,break_look.thisN,break_look.thisIndex,break_look.ran,break_look.order,key_resp_instruction_test.keys,key_resp_instruction_test.rt,size_rep.keys,size_rep.rt,rep_test.keys,rep_test.corr,rep_test.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,test_trials.order,s1,s2,s3,s4,s5,s6,col,typedWord
0.424479167,-0.415364583,1,0,0,28.102,consent_button,space,5.921000004,space,122.7739999,space,4.661000013,space,35.89999986,"[0.5,0]","[0.1,0]","[-0.5,0]","[-0.3,0]","[-0.1,0]","[0.3,0]",m,1,1.701999903,1,0,8,2,1,7,monotonicity_b3_UE.xlsx,2,0,12,0,1,11,green,green,green,green,green,red,m,UE,red,5b6eba1aaf4af50001357228,female,46,2020-03-24_17h55.57.313,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[0.1,0]","[0.3,0]","[-0.1,0]","[-0.3,0]","[-0.5,0]",c,0,2.479000092,1,0,8,2,1,7,monotonicity_b3_UE.xlsx,2,0,12,2,1,11,green,green,green,red,red,red,m,UE,red,5b6eba1aaf4af50001357228,female,46,2020-03-24_17h55.57.313,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.1,0]","[0.5,0]","[-0.1,0]","[-0.5,0]","[0.3,0]",m,1,5.087000132,1,0,8,2,1,7,monotonicity_b3_UE.xlsx,2,0,12,1,1,11,green,green,green,green,red,red,m,UE,red,5b6eba1aaf4af50001357228,female,46,2020-03-24_17h55.57.313,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[-0.5,0]","[-0.3,0]","[-0.1,0]","[0.3,0]","[0.1,0]",c,1,2.601000071,1,0,8,2,1,7,monotonicity_b3_UE.xlsx,2,0,12,4,1,11,green,red,red,red,red,red,c,UE,red,5b6eba1aaf4af50001357228,female,46,2020-03-24_17h55.57.313,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[-0.5,0]","[0.3,0]","[0.5,0]","[-0.3,0]","[0.1,0]",c,1,3.072999954,1,0,8,2,1,7,monotonicity_b3_UE.xlsx,2,0,12,3,1,11,green,green,red,red,red,red,c,UE,red,5b6eba1aaf4af50001357228,female,46,2020-03-24_17h55.57.313,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[0.5,0]","[0.1,0]","[-0.5,0]","[0.3,0]","[-0.3,0]",m,0,1.468999863,1,0,8,2,1,7,monotonicity_b3_UE.xlsx,2,0,12,5,1,11,red,red,red,red,red,red,c,UE,red,5b6eba1aaf4af50001357228,female,46,2020-03-24_17h55.57.313,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[-0.1,0]","[0.5,0]","[-0.3,0]","[0.3,0]","[-0.5,0]",c,1,1.634000063,1,0,8,2,1,7,monotonicity_b3_UE.xlsx,2,0,12,3,1,11,green,green,red,red,red,red,c,UE,red,5b6eba1aaf4af50001357228,female,46,2020-03-24_17h55.57.313,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[-0.1,0]","[-0.3,0]","[0.5,0]","[0.1,0]","[0.3,0]",c,1,1.927000046,1,0,8,2,1,7,monotonicity_b3_UE.xlsx,2,0,12,4,1,11,green,red,red,red,red,red,c,UE,red,5b6eba1aaf4af50001357228,female,46,2020-03-24_17h55.57.313,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[0.1,0]","[-0.5,0]","[0.3,0]","[0.5,0]","[-0.3,0]",m,1,1.425000191,1,0,8,2,1,7,monotonicity_b3_UE.xlsx,2,0,12,2,1,11,green,green,green,red,red,red,m,UE,red,5b6eba1aaf4af50001357228,female,46,2020-03-24_17h55.57.313,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[0.5,0]","[0.1,0]","[0.3,0]","[-0.1,0]","[-0.3,0]",c,1,0.821000099,1,0,8,2,1,7,monotonicity_b3_UE.xlsx,2,0,12,5,1,11,red,red,red,red,red,red,c,UE,red,5b6eba1aaf4af50001357228,female,46,2020-03-24_17h55.57.313,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[-0.5,0]","[-0.1,0]","[0.3,0]","[0.5,0]","[0.1,0]",m,1,0.960999966,1,0,8,2,1,7,monotonicity_b3_UE.xlsx,2,0,12,1,1,11,green,green,green,green,red,red,m,UE,red,5b6eba1aaf4af50001357228,female,46,2020-03-24_17h55.57.313,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[-0.1,0]","[-0.3,0]","[0.1,0]","[0.5,0]","[-0.5,0]",m,1,2.40199995,1,0,8,2,1,7,monotonicity_b3_UE.xlsx,2,0,12,0,1,11,green,green,green,green,green,red,m,UE,red,5b6eba1aaf4af50001357228,female,46,2020-03-24_17h55.57.313,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,2,1,7,monotonicity_b3_UE.xlsx,,,,,,,,,,,,,,,,5b6eba1aaf4af50001357228,female,46,2020-03-24_17h55.57.313,monotonicicty_v2,3.2.4,Win32,60,space,4.532999992,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,2,1,7,monotonicity_b3_UE.xlsx,,,,,,,,,,,,,,,,5b6eba1aaf4af50001357228,female,46,2020-03-24_17h55.57.313,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[0.5,0]","[-0.5,0]","[0.1,0]","[-0.3,0]","[0.3,0]",c,0,3.134000063,1,0,8,5,1,7,monotonicity_b6_UE.xlsx,2,0,12,2,1,11,yellow,yellow,yellow,green,green,green,m,UE,green,5b6eba1aaf4af50001357228,female,46,2020-03-24_17h55.57.313,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[-0.1,0]","[0.3,0]","[0.5,0]","[0.1,0]","[-0.5,0]",c,0,3.42599988,1,0,8,5,1,7,monotonicity_b6_UE.xlsx,2,0,12,0,1,11,yellow,yellow,yellow,yellow,yellow,green,m,UE,green,5b6eba1aaf4af50001357228,female,46,2020-03-24_17h55.57.313,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[-0.3,0]","[0.1,0]","[-0.1,0]","[0.3,0]","[-0.5,0]",m,0,3.401000023,1,0,8,5,1,7,monotonicity_b6_UE.xlsx,2,0,12,3,1,11,yellow,yellow,green,green,green,green,c,UE,green,5b6eba1aaf4af50001357228,female,46,2020-03-24_17h55.57.313,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[0.5,0]","[0.3,0]","[-0.3,0]","[-0.5,0]","[0.1,0]",c,0,8.694999933,1,0,8,5,1,7,monotonicity_b6_UE.xlsx,2,0,12,1,1,11,yellow,yellow,yellow,yellow,green,green,m,UE,green,5b6eba1aaf4af50001357228,female,46,2020-03-24_17h55.57.313,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[0.1,0]","[-0.5,0]","[-0.1,0]","[0.3,0]","[-0.3,0]",c,1,2.894000053,1,0,8,5,1,7,monotonicity_b6_UE.xlsx,2,0,12,4,1,11,yellow,green,green,green,green,green,c,UE,green,5b6eba1aaf4af50001357228,female,46,2020-03-24_17h55.57.313,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[-0.5,0]","[0.3,0]","[-0.3,0]","[-0.1,0]","[0.5,0]",c,1,0.89199996,1,0,8,5,1,7,monotonicity_b6_UE.xlsx,2,0,12,5,1,11,green,green,green,green,green,green,c,UE,green,5b6eba1aaf4af50001357228,female,46,2020-03-24_17h55.57.313,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[-0.1,0]","[-0.5,0]","[0.3,0]","[0.1,0]","[-0.3,0]",m,1,1.084000111,1,0,8,5,1,7,monotonicity_b6_UE.xlsx,2,0,12,1,1,11,yellow,yellow,yellow,yellow,green,green,m,UE,green,5b6eba1aaf4af50001357228,female,46,2020-03-24_17h55.57.313,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[-0.1,0]","[0.1,0]","[0.3,0]","[-0.3,0]","[-0.5,0]",c,1,1.573999882,1,0,8,5,1,7,monotonicity_b6_UE.xlsx,2,0,12,4,1,11,yellow,green,green,green,green,green,c,UE,green,5b6eba1aaf4af50001357228,female,46,2020-03-24_17h55.57.313,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[-0.1,0]","[-0.5,0]","[0.1,0]","[0.3,0]","[0.5,0]",m,1,2.029000044,1,0,8,5,1,7,monotonicity_b6_UE.xlsx,2,0,12,2,1,11,yellow,yellow,yellow,green,green,green,m,UE,green,5b6eba1aaf4af50001357228,female,46,2020-03-24_17h55.57.313,monotonicicty_v2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
