mouse_consent.x,mouse_consent.y,mouse_consent.leftButton,mouse_consent.midButton,mouse_consent.rightButton,mouse_consent.time,mouse_consent.clicked_name,key_resp_introduction.keys,key_resp_introduction.rt,key_resp_instructions.keys,key_resp_instructions.rt,example_resp.keys,example_resp.rt,example_resp_2.keys,example_resp_2.rt,pol1,pol2,pol3,pol4,pol5,pol6,key_resp_monotonicity.keys,key_resp_monotonicity.corr,key_resp_monotonicity.rt,condition.thisRepN,condition.thisTrialN,condition.thisN,condition.thisIndex,condition.ran,condition.order,condFile,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,obj1,obj2,obj3,obj4,obj5,obj6,corrAns,quantifier,target,Prolific_ID*,gender,age,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,break_look.thisRepN,break_look.thisTrialN,break_look.thisN,break_look.thisIndex,break_look.ran,break_look.order,key_resp_instruction_test.keys,key_resp_instruction_test.rt,size_rep.keys,size_rep.rt,rep_test.keys,rep_test.corr,rep_test.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,test_trials.order,s1,s2,s3,s4,s5,s6,col,typedWord
,,,,,,,,,,,,,,,"[0.5,0]","[-0.1,0]","[0.3,0]","[0.1,0]","[-0.3,0]","[-0.5,0]",m,1,1.066999912,1,0,8,0,1,7,monotonicity_b1_UE_v2.xlsx,2,0,12,3,1,11,blue,blue,red,red,red,red,m,UE,red,5e789dec10ac3040ee8a7678,female,20,2020-03-24_19h00.31.384,monotonicicty_v2,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[-0.3,0]","[0.5,0]","[-0.5,0]","[0.1,0]","[0.3,0]",m,1,0.697000027,1,0,8,0,1,7,monotonicity_b1_UE_v2.xlsx,2,0,12,5,1,11,red,red,red,red,red,red,m,UE,red,5e789dec10ac3040ee8a7678,female,20,2020-03-24_19h00.31.384,monotonicicty_v2,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.5,0]","[0.3,0]","[-0.5,0]","[0.1,0]","[-0.1,0]",m,1,0.802000046,1,0,8,0,1,7,monotonicity_b1_UE_v2.xlsx,2,0,12,4,1,11,blue,red,red,red,red,red,m,UE,red,5e789dec10ac3040ee8a7678,female,20,2020-03-24_19h00.31.384,monotonicicty_v2,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[0.3,0]","[-0.5,0]","[-0.3,0]","[0.1,0]","[-0.1,0]",c,1,0.968999863,1,0,8,0,1,7,monotonicity_b1_UE_v2.xlsx,2,0,12,0,1,11,blue,blue,blue,blue,blue,red,c,UE,red,5e789dec10ac3040ee8a7678,female,20,2020-03-24_19h00.31.384,monotonicicty_v2,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[0.1,0]","[0.5,0]","[-0.3,0]","[-0.1,0]","[-0.5,0]",c,1,1.332000017,1,0,8,0,1,7,monotonicity_b1_UE_v2.xlsx,2,0,12,1,1,11,blue,blue,blue,blue,red,red,c,UE,red,5e789dec10ac3040ee8a7678,female,20,2020-03-24_19h00.31.384,monotonicicty_v2,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,0,1,7,monotonicity_b1_UE_v2.xlsx,,,,,,,,,,,,,,,,5e789dec10ac3040ee8a7678,female,20,2020-03-24_19h00.31.384,monotonicicty_v2,3.2.4,MacIntel,60,space,0.718999863,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,0,1,7,monotonicity_b1_UE_v2.xlsx,,,,,,,,,,,,,,,,5e789dec10ac3040ee8a7678,female,20,2020-03-24_19h00.31.384,monotonicicty_v2,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[0.1,0]","[-0.1,0]","[-0.5,0]","[0.3,0]","[-0.3,0]",c,1,1.390999794,1,0,8,6,1,7,monotonicity_b7_UE_v2.xlsx,2,0,12,0,1,11,red,red,red,red,red,green,c,UE,green,5e789dec10ac3040ee8a7678,female,20,2020-03-24_19h00.31.384,monotonicicty_v2,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[-0.1,0]","[-0.5,0]","[-0.3,0]","[0.1,0]","[0.3,0]",c,1,0.996999979,1,0,8,6,1,7,monotonicity_b7_UE_v2.xlsx,2,0,12,2,1,11,red,red,red,green,green,green,c,UE,green,5e789dec10ac3040ee8a7678,female,20,2020-03-24_19h00.31.384,monotonicicty_v2,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[-0.3,0]","[0.5,0]","[0.1,0]","[-0.5,0]","[-0.1,0]",m,1,0.592000008,1,0,8,6,1,7,monotonicity_b7_UE_v2.xlsx,2,0,12,4,1,11,red,green,green,green,green,green,m,UE,green,5e789dec10ac3040ee8a7678,female,20,2020-03-24_19h00.31.384,monotonicicty_v2,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[-0.5,0]","[-0.1,0]","[0.5,0]","[-0.3,0]","[0.1,0]",m,1,0.621000051,1,0,8,6,1,7,monotonicity_b7_UE_v2.xlsx,2,0,12,5,1,11,green,green,green,green,green,green,m,UE,green,5e789dec10ac3040ee8a7678,female,20,2020-03-24_19h00.31.384,monotonicicty_v2,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[-0.5,0]","[-0.3,0]","[0.3,0]","[0.5,0]","[-0.1,0]",m,1,1.381999969,1,0,8,6,1,7,monotonicity_b7_UE_v2.xlsx,2,0,12,3,1,11,red,red,green,green,green,green,m,UE,green,5e789dec10ac3040ee8a7678,female,20,2020-03-24_19h00.31.384,monotonicicty_v2,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[-0.5,0]","[-0.1,0]","[0.3,0]","[0.5,0]","[-0.3,0]",c,1,0.780999899,1,0,8,6,1,7,monotonicity_b7_UE_v2.xlsx,2,0,12,1,1,11,red,red,red,red,green,green,c,UE,green,5e789dec10ac3040ee8a7678,female,20,2020-03-24_19h00.31.384,monotonicicty_v2,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.1,0]","[-0.5,0]","[-0.1,0]","[0.3,0]","[0.5,0]",c,1,2.563999891,1,0,8,6,1,7,monotonicity_b7_UE_v2.xlsx,2,0,12,2,1,11,red,red,red,green,green,green,c,UE,green,5e789dec10ac3040ee8a7678,female,20,2020-03-24_19h00.31.384,monotonicicty_v2,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[-0.3,0]","[-0.5,0]","[-0.1,0]","[0.3,0]","[0.5,0]",c,1,1.463999987,1,0,8,6,1,7,monotonicity_b7_UE_v2.xlsx,2,0,12,0,1,11,red,red,red,red,red,green,c,UE,green,5e789dec10ac3040ee8a7678,female,20,2020-03-24_19h00.31.384,monotonicicty_v2,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[-0.3,0]","[0.1,0]","[0.3,0]","[0.5,0]","[-0.5,0]",c,1,0.99000001,1,0,8,6,1,7,monotonicity_b7_UE_v2.xlsx,2,0,12,1,1,11,red,red,red,red,green,green,c,UE,green,5e789dec10ac3040ee8a7678,female,20,2020-03-24_19h00.31.384,monotonicicty_v2,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[-0.5,0]","[0.5,0]","[0.1,0]","[-0.1,0]","[-0.3,0]",m,1,1.298000097,1,0,8,6,1,7,monotonicity_b7_UE_v2.xlsx,2,0,12,4,1,11,red,green,green,green,green,green,m,UE,green,5e789dec10ac3040ee8a7678,female,20,2020-03-24_19h00.31.384,monotonicicty_v2,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[-0.3,0]","[-0.5,0]","[0.3,0]","[0.5,0]","[0.1,0]",m,1,0.884000063,1,0,8,6,1,7,monotonicity_b7_UE_v2.xlsx,2,0,12,3,1,11,red,red,green,green,green,green,m,UE,green,5e789dec10ac3040ee8a7678,female,20,2020-03-24_19h00.31.384,monotonicicty_v2,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[0.5,0]","[-0.1,0]","[-0.3,0]","[-0.5,0]","[0.1,0]",m,1,0.496000051,1,0,8,6,1,7,monotonicity_b7_UE_v2.xlsx,2,0,12,5,1,11,green,green,green,green,green,green,m,UE,green,5e789dec10ac3040ee8a7678,female,20,2020-03-24_19h00.31.384,monotonicicty_v2,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,6,1,7,monotonicity_b7_UE_v2.xlsx,,,,,,,,,,,,,,,,5e789dec10ac3040ee8a7678,female,20,2020-03-24_19h00.31.384,monotonicicty_v2,3.2.4,MacIntel,60,space,0.689999819,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,6,1,7,monotonicity_b7_UE_v2.xlsx,,,,,,,,,,,,,,,,5e789dec10ac3040ee8a7678,female,20,2020-03-24_19h00.31.384,monotonicicty_v2,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[-0.3,0]","[-0.1,0]","[0.3,0]","[-0.5,0]","[0.1,0]",c,1,1.687999964,1,0,8,7,1,7,monotonicity_b8_UE_v2.xlsx,2,0,12,2,1,11,yellow,yellow,yellow,blue,blue,blue,c,UE,blue,5e789dec10ac3040ee8a7678,female,20,2020-03-24_19h00.31.384,monotonicicty_v2,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
