mouse_consent.x,mouse_consent.y,mouse_consent.leftButton,mouse_consent.midButton,mouse_consent.rightButton,mouse_consent.time,mouse_consent.clicked_name,key_resp_introduction.keys,key_resp_introduction.rt,key_resp_instructions.keys,key_resp_instructions.rt,example_resp.keys,example_resp.rt,example_resp_2.keys,example_resp_2.rt,pol1,pol2,pol3,pol4,pol5,pol6,key_resp_monotonicity.keys,key_resp_monotonicity.corr,key_resp_monotonicity.rt,condition.thisRepN,condition.thisTrialN,condition.thisN,condition.thisIndex,condition.ran,condition.order,condFile,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,obj1,obj2,obj3,obj4,obj5,obj6,corrAns,quantifier,target,Prolific_ID*,gender,age,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,break_look.thisRepN,break_look.thisTrialN,break_look.thisN,break_look.thisIndex,break_look.ran,break_look.order,key_resp_instruction_test.keys,key_resp_instruction_test.rt,size_rep.keys,size_rep.rt,rep_test.keys,rep_test.corr,rep_test.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,test_trials.order,s1,s2,s3,s4,s5,s6,col,typedWord
,,,,,,,,,,,,,,,"[-0.1,0]","[0.3,0]","[-0.5,0]","[0.5,0]","[-0.3,0]","[0.1,0]",m,1,1.133999825,1,0,8,2,1,7,monotonicity_b3_non_v2.xlsx,2,0,12,2,1,11,green,green,green,red,red,red,m,non,red,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,2,1,7,monotonicity_b3_non_v2.xlsx,,,,,,,,,,,,,,,,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,space,2.329999924,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,2,1,7,monotonicity_b3_non_v2.xlsx,,,,,,,,,,,,,,,,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[-0.1,0]","[-0.3,0]","[0.1,0]","[0.5,0]","[0.3,0]",c,0,3.121000051,1,0,8,3,1,7,monotonicity_b4_non_v2.xlsx,2,0,12,1,1,11,blue,blue,blue,blue,yellow,yellow,m,non,yellow,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[-0.1,0]","[-0.3,0]","[0.3,0]","[0.1,0]","[0.5,0]",m,1,0.973999977,1,0,8,3,1,7,monotonicity_b4_non_v2.xlsx,2,0,12,2,1,11,blue,blue,blue,yellow,yellow,yellow,m,non,yellow,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[-0.5,0]","[0.5,0]","[-0.3,0]","[0.1,0]","[0.3,0]",c,1,0.888999939,1,0,8,3,1,7,monotonicity_b4_non_v2.xlsx,2,0,12,5,1,11,yellow,yellow,yellow,yellow,yellow,yellow,c,non,yellow,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[-0.1,0]","[0.3,0]","[-0.5,0]","[-0.3,0]","[0.1,0]",c,1,1.873999834,1,0,8,3,1,7,monotonicity_b4_non_v2.xlsx,2,0,12,0,1,11,blue,blue,blue,blue,blue,yellow,c,non,yellow,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[-0.3,0]","[0.1,0]","[-0.1,0]","[0.5,0]","[-0.5,0]",m,1,0.940999985,1,0,8,3,1,7,monotonicity_b4_non_v2.xlsx,2,0,12,3,1,11,blue,blue,yellow,yellow,yellow,yellow,m,non,yellow,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[-0.3,0]","[0.5,0]","[0.1,0]","[-0.1,0]","[-0.5,0]",c,1,1.121999741,1,0,8,3,1,7,monotonicity_b4_non_v2.xlsx,2,0,12,4,1,11,blue,yellow,yellow,yellow,yellow,yellow,c,non,yellow,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[-0.5,0]","[-0.3,0]","[0.5,0]","[0.1,0]","[0.3,0]",c,1,1.490999937,1,0,8,3,1,7,monotonicity_b4_non_v2.xlsx,2,0,12,4,1,11,blue,yellow,yellow,yellow,yellow,yellow,c,non,yellow,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[0.1,0]","[-0.5,0]","[-0.3,0]","[-0.1,0]","[0.3,0]",m,1,1.058000088,1,0,8,3,1,7,monotonicity_b4_non_v2.xlsx,2,0,12,2,1,11,blue,blue,blue,yellow,yellow,yellow,m,non,yellow,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[0.5,0]","[-0.5,0]","[-0.3,0]","[-0.1,0]","[0.3,0]",m,1,1.237999916,1,0,8,3,1,7,monotonicity_b4_non_v2.xlsx,2,0,12,1,1,11,blue,blue,blue,blue,yellow,yellow,m,non,yellow,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[0.3,0]","[0.1,0]","[-0.3,0]","[-0.1,0]","[-0.5,0]",c,1,0.77699995,1,0,8,3,1,7,monotonicity_b4_non_v2.xlsx,2,0,12,0,1,11,blue,blue,blue,blue,blue,yellow,c,non,yellow,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[-0.3,0]","[-0.1,0]","[-0.5,0]","[0.5,0]","[0.3,0]",m,1,1.358999968,1,0,8,3,1,7,monotonicity_b4_non_v2.xlsx,2,0,12,3,1,11,blue,blue,yellow,yellow,yellow,yellow,m,non,yellow,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[0.5,0]","[0.1,0]","[-0.5,0]","[-0.3,0]","[0.3,0]",c,1,0.713000059,1,0,8,3,1,7,monotonicity_b4_non_v2.xlsx,2,0,12,5,1,11,yellow,yellow,yellow,yellow,yellow,yellow,c,non,yellow,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,3,1,7,monotonicity_b4_non_v2.xlsx,,,,,,,,,,,,,,,,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,space,0.799999952,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,3,1,7,monotonicity_b4_non_v2.xlsx,,,,,,,,,,,,,,,,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.1,0]","[-0.1,0]","[-0.5,0]","[0.3,0]","[0.5,0]",c,1,3.36500001,1,0,8,5,1,7,monotonicity_b6_non_v2.xlsx,2,0,12,4,1,11,yellow,green,green,green,green,green,c,non,green,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[0.5,0]","[-0.5,0]","[-0.3,0]","[-0.1,0]","[0.3,0]",m,1,1.604000092,1,0,8,5,1,7,monotonicity_b6_non_v2.xlsx,2,0,12,1,1,11,yellow,yellow,yellow,yellow,green,green,m,non,green,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[-0.3,0]","[0.1,0]","[0.5,0]","[0.3,0]","[-0.1,0]",c,1,1.130999804,1,0,8,5,1,7,monotonicity_b6_non_v2.xlsx,2,0,12,0,1,11,yellow,yellow,yellow,yellow,yellow,green,c,non,green,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[0.5,0]","[-0.3,0]","[-0.5,0]","[-0.1,0]","[0.3,0]",c,1,0.807999849,1,0,8,5,1,7,monotonicity_b6_non_v2.xlsx,2,0,12,5,1,11,green,green,green,green,green,green,c,non,green,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.5,0]","[-0.1,0]","[-0.5,0]","[0.3,0]","[0.1,0]",m,1,0.872999907,1,0,8,5,1,7,monotonicity_b6_non_v2.xlsx,2,0,12,2,1,11,yellow,yellow,yellow,green,green,green,m,non,green,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.1,0]","[0.3,0]","[0.5,0]","[-0.1,0]","[-0.5,0]",m,1,1.223999739,1,0,8,5,1,7,monotonicity_b6_non_v2.xlsx,2,0,12,3,1,11,yellow,yellow,green,green,green,green,m,non,green,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[-0.3,0]","[0.5,0]","[-0.1,0]","[0.3,0]","[-0.5,0]",c,1,1.777999878,1,0,8,5,1,7,monotonicity_b6_non_v2.xlsx,2,0,12,4,1,11,yellow,green,green,green,green,green,c,non,green,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[-0.3,0]","[0.5,0]","[0.3,0]","[0.1,0]","[-0.1,0]",c,1,1.561999798,1,0,8,5,1,7,monotonicity_b6_non_v2.xlsx,2,0,12,0,1,11,yellow,yellow,yellow,yellow,yellow,green,c,non,green,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[-0.5,0]","[0.5,0]","[-0.3,0]","[-0.1,0]","[0.3,0]",m,1,1.407000065,1,0,8,5,1,7,monotonicity_b6_non_v2.xlsx,2,0,12,1,1,11,yellow,yellow,yellow,yellow,green,green,m,non,green,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[-0.1,0]","[0.5,0]","[0.1,0]","[-0.5,0]","[0.3,0]",m,1,1.707000017,1,0,8,5,1,7,monotonicity_b6_non_v2.xlsx,2,0,12,3,1,11,yellow,yellow,green,green,green,green,m,non,green,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[-0.1,0]","[0.1,0]","[0.3,0]","[-0.3,0]","[-0.5,0]",m,1,1.328999996,1,0,8,5,1,7,monotonicity_b6_non_v2.xlsx,2,0,12,2,1,11,yellow,yellow,yellow,green,green,green,m,non,green,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.3,0]","[-0.5,0]","[0.1,0]","[-0.1,0]","[0.5,0]",c,1,1.324999809,1,0,8,5,1,7,monotonicity_b6_non_v2.xlsx,2,0,12,5,1,11,green,green,green,green,green,green,c,non,green,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,5,1,7,monotonicity_b6_non_v2.xlsx,,,,,,,,,,,,,,,,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,space,1.483999968,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,5,1,7,monotonicity_b6_non_v2.xlsx,,,,,,,,,,,,,,,,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[0.3,0]","[0.1,0]","[-0.3,0]","[-0.1,0]","[-0.5,0]",m,1,1.267999887,1,0,8,6,1,7,monotonicity_b7_non_v2.xlsx,2,0,12,2,1,11,red,red,red,green,green,green,m,non,green,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[0.1,0]","[-0.3,0]","[0.5,0]","[-0.5,0]","[0.3,0]",c,1,0.805999994,1,0,8,6,1,7,monotonicity_b7_non_v2.xlsx,2,0,12,4,1,11,red,green,green,green,green,green,c,non,green,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[-0.1,0]","[-0.5,0]","[0.5,0]","[0.1,0]","[0.3,0]",c,1,3.262999773,1,0,8,6,1,7,monotonicity_b7_non_v2.xlsx,2,0,12,0,1,11,red,red,red,red,red,green,c,non,green,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[0.3,0]","[0.5,0]","[-0.3,0]","[-0.1,0]","[0.1,0]",m,1,1.189999819,1,0,8,6,1,7,monotonicity_b7_non_v2.xlsx,2,0,12,1,1,11,red,red,red,red,green,green,m,non,green,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[0.1,0]","[-0.1,0]","[-0.5,0]","[0.5,0]","[-0.3,0]",m,1,0.990999937,1,0,8,6,1,7,monotonicity_b7_non_v2.xlsx,2,0,12,3,1,11,red,red,green,green,green,green,m,non,green,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.1,0]","[0.3,0]","[-0.5,0]","[-0.1,0]","[0.5,0]",c,1,0.707000017,1,0,8,6,1,7,monotonicity_b7_non_v2.xlsx,2,0,12,5,1,11,green,green,green,green,green,green,c,non,green,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.5,0]","[-0.1,0]","[-0.5,0]","[0.3,0]","[0.1,0]",m,1,5.606999874,1,0,8,6,1,7,monotonicity_b7_non_v2.xlsx,2,0,12,3,1,11,red,red,green,green,green,green,m,non,green,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[0.5,0]","[0.3,0]","[-0.5,0]","[-0.3,0]","[0.1,0]",m,1,2.360999823,1,0,8,6,1,7,monotonicity_b7_non_v2.xlsx,2,0,12,2,1,11,red,red,red,green,green,green,m,non,green,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[0.3,0]","[-0.3,0]","[0.5,0]","[-0.1,0]","[0.1,0]",c,1,1.190999985,1,0,8,6,1,7,monotonicity_b7_non_v2.xlsx,2,0,12,5,1,11,green,green,green,green,green,green,c,non,green,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[0.3,0]","[0.1,0]","[-0.1,0]","[-0.5,0]","[-0.3,0]",m,1,1.605999947,1,0,8,6,1,7,monotonicity_b7_non_v2.xlsx,2,0,12,1,1,11,red,red,red,red,green,green,m,non,green,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[-0.5,0]","[0.5,0]","[-0.3,0]","[0.3,0]","[0.1,0]",c,1,2.677000046,1,0,8,6,1,7,monotonicity_b7_non_v2.xlsx,2,0,12,4,1,11,red,green,green,green,green,green,c,non,green,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[-0.5,0]","[0.5,0]","[0.3,0]","[-0.3,0]","[0.1,0]",c,1,3.059000015,1,0,8,6,1,7,monotonicity_b7_non_v2.xlsx,2,0,12,0,1,11,red,red,red,red,red,green,c,non,green,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,6,1,7,monotonicity_b7_non_v2.xlsx,,,,,,,,,,,,,,,,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,space,2.085000038,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,6,1,7,monotonicity_b7_non_v2.xlsx,,,,,,,,,,,,,,,,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[-0.5,0]","[0.5,0]","[-0.1,0]","[0.3,0]","[-0.3,0]",c,1,1.661999941,1,0,8,1,1,7,monotonicity_b2_non_v2.xlsx,2,0,12,5,1,11,yellow,yellow,yellow,yellow,yellow,yellow,c,non,yellow,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.3,0]","[-0.1,0]","[-0.5,0]","[0.5,0]","[0.1,0]",c,1,0.826999903,1,0,8,1,1,7,monotonicity_b2_non_v2.xlsx,2,0,12,4,1,11,green,yellow,yellow,yellow,yellow,yellow,c,non,yellow,5af164965bbd0b00015ec58e,Male,27,2020-03-25_15h21.40.879,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
