mouse_consent.x,mouse_consent.y,mouse_consent.leftButton,mouse_consent.midButton,mouse_consent.rightButton,mouse_consent.time,mouse_consent.clicked_name,key_resp_introduction.keys,key_resp_introduction.rt,key_resp_instructions.keys,key_resp_instructions.rt,example_resp.keys,example_resp.rt,example_resp_2.keys,example_resp_2.rt,pol1,pol2,pol3,pol4,pol5,pol6,key_resp_monotonicity.keys,key_resp_monotonicity.corr,key_resp_monotonicity.rt,condition.thisRepN,condition.thisTrialN,condition.thisN,condition.thisIndex,condition.ran,condition.order,condFile,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,obj1,obj2,obj3,obj4,obj5,obj6,corrAns,quantifier,target,Prolific_ID*,gender,age,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,break_look.thisRepN,break_look.thisTrialN,break_look.thisN,break_look.thisIndex,break_look.ran,break_look.order,key_resp_instruction_test.keys,key_resp_instruction_test.rt,size_rep.keys,size_rep.rt,rep_test.keys,rep_test.corr,rep_test.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,test_trials.order,s1,s2,s3,s4,s5,s6,col,typedWord
0.373148167,-0.429629643,1,0,0,5.143000126,consent_button,space,4.222000122,space,40.38400006,space,17.05700016,space,17.671,"[-0.3,0]","[-0.1,0]","[-0.5,0]","[0.5,0]","[0.1,0]","[0.3,0]",m,1,2.246999979,1,0,8,1,1,7,monotonicity_b2_non.xlsx,2,0,12,0,1,11,green,green,green,green,green,yellow,m,non,yellow,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[-0.5,0]","[-0.1,0]","[0.5,0]","[0.1,0]","[0.3,0]",m,0,2.17599988,1,0,8,1,1,7,monotonicity_b2_non.xlsx,2,0,12,1,1,11,green,green,green,green,yellow,yellow,c,non,yellow,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[0.1,0]","[-0.5,0]","[-0.1,0]","[-0.3,0]","[0.3,0]",c,1,3.872999907,1,0,8,1,1,7,monotonicity_b2_non.xlsx,2,0,12,2,1,11,green,green,green,yellow,yellow,yellow,c,non,yellow,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[0.5,0]","[0.1,0]","[-0.3,0]","[-0.5,0]","[-0.1,0]",c,1,0.869999886,1,0,8,1,1,7,monotonicity_b2_non.xlsx,2,0,12,3,1,11,green,green,yellow,yellow,yellow,yellow,c,non,yellow,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[-0.1,0]","[0.5,0]","[0.3,0]","[-0.5,0]","[-0.3,0]",c,0,0.988999844,1,0,8,1,1,7,monotonicity_b2_non.xlsx,2,0,12,4,1,11,green,yellow,yellow,yellow,yellow,yellow,m,non,yellow,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.1,0]","[0.5,0]","[0.3,0]","[-0.1,0]","[-0.5,0]",c,0,1.055999994,1,0,8,1,1,7,monotonicity_b2_non.xlsx,2,0,12,5,1,11,yellow,yellow,yellow,yellow,yellow,yellow,m,non,yellow,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[0.1,0]","[-0.1,0]","[-0.3,0]","[-0.5,0]","[0.5,0]",m,0,4.807999849,1,0,8,1,1,7,monotonicity_b2_non.xlsx,2,0,12,2,1,11,green,green,green,yellow,yellow,yellow,c,non,yellow,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[0.1,0]","[0.5,0]","[-0.3,0]","[-0.5,0]","[-0.1,0]",c,0,1.253000021,1,0,8,1,1,7,monotonicity_b2_non.xlsx,2,0,12,5,1,11,yellow,yellow,yellow,yellow,yellow,yellow,m,non,yellow,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[0.1,0]","[-0.1,0]","[-0.5,0]","[0.5,0]","[-0.3,0]",c,0,0.91899991,1,0,8,1,1,7,monotonicity_b2_non.xlsx,2,0,12,4,1,11,green,yellow,yellow,yellow,yellow,yellow,m,non,yellow,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[0.1,0]","[-0.1,0]","[0.3,0]","[-0.3,0]","[-0.5,0]",c,1,5.799999952,1,0,8,1,1,7,monotonicity_b2_non.xlsx,2,0,12,3,1,11,green,green,yellow,yellow,yellow,yellow,c,non,yellow,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[0.5,0]","[-0.1,0]","[-0.3,0]","[-0.5,0]","[0.3,0]",m,0,1.996999979,1,0,8,1,1,7,monotonicity_b2_non.xlsx,2,0,12,1,1,11,green,green,green,green,yellow,yellow,c,non,yellow,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[0.3,0]","[-0.3,0]","[0.5,0]","[0.1,0]","[-0.1,0]",m,1,1.892999887,1,0,8,1,1,7,monotonicity_b2_non.xlsx,2,0,12,0,1,11,green,green,green,green,green,yellow,m,non,yellow,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,1,1,7,monotonicity_b2_non.xlsx,,,,,,,,,,,,,,,,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,space,2.394000053,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,1,1,7,monotonicity_b2_non.xlsx,,,,,,,,,,,,,,,,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[0.1,0]","[0.3,0]","[-0.5,0]","[-0.3,0]","[0.5,0]",m,1,2.049000025,1,0,8,4,1,7,monotonicity_b5_non.xlsx,2,0,12,4,1,11,red,blue,blue,blue,blue,blue,m,non,blue,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[0.5,0]","[-0.5,0]","[-0.1,0]","[0.3,0]","[-0.3,0]",c,1,0.907999992,1,0,8,4,1,7,monotonicity_b5_non.xlsx,2,0,12,3,1,11,red,red,blue,blue,blue,blue,c,non,blue,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[-0.1,0]","[0.3,0]","[0.1,0]","[-0.3,0]","[0.5,0]",c,0,0.796000004,1,0,8,4,1,7,monotonicity_b5_non.xlsx,2,0,12,5,1,11,blue,blue,blue,blue,blue,blue,m,non,blue,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.3,0]","[-0.1,0]","[0.1,0]","[-0.5,0]","[0.5,0]",m,1,1.354000092,1,0,8,4,1,7,monotonicity_b5_non.xlsx,2,0,12,0,1,11,red,red,red,red,red,blue,m,non,blue,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[-0.1,0]","[0.5,0]","[-0.5,0]","[0.1,0]","[-0.3,0]",m,0,1.453000069,1,0,8,4,1,7,monotonicity_b5_non.xlsx,2,0,12,2,1,11,red,red,red,blue,blue,blue,c,non,blue,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.5,0]","[-0.5,0]","[0.3,0]","[-0.1,0]","[0.1,0]",m,0,0.967000008,1,0,8,4,1,7,monotonicity_b5_non.xlsx,2,0,12,1,1,11,red,red,red,red,blue,blue,c,non,blue,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[-0.1,0]","[-0.5,0]","[0.5,0]","[-0.3,0]","[0.3,0]",c,0,0.704000235,1,0,8,4,1,7,monotonicity_b5_non.xlsx,2,0,12,5,1,11,blue,blue,blue,blue,blue,blue,m,non,blue,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[0.3,0]","[-0.1,0]","[-0.3,0]","[0.1,0]","[0.5,0]",m,1,0.883000135,1,0,8,4,1,7,monotonicity_b5_non.xlsx,2,0,12,4,1,11,red,blue,blue,blue,blue,blue,m,non,blue,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[-0.3,0]","[-0.1,0]","[0.5,0]","[0.1,0]","[0.3,0]",m,0,1.167999983,1,0,8,4,1,7,monotonicity_b5_non.xlsx,2,0,12,1,1,11,red,red,red,red,blue,blue,c,non,blue,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[0.3,0]","[-0.5,0]","[0.1,0]","[-0.1,0]","[-0.3,0]",m,1,1.021000147,1,0,8,4,1,7,monotonicity_b5_non.xlsx,2,0,12,0,1,11,red,red,red,red,red,blue,m,non,blue,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[-0.3,0]","[-0.5,0]","[0.3,0]","[-0.1,0]","[0.1,0]",c,1,1.927999973,1,0,8,4,1,7,monotonicity_b5_non.xlsx,2,0,12,3,1,11,red,red,blue,blue,blue,blue,c,non,blue,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.1,0]","[-0.1,0]","[0.5,0]","[0.3,0]","[-0.5,0]",m,0,0.734000206,1,0,8,4,1,7,monotonicity_b5_non.xlsx,2,0,12,2,1,11,red,red,red,blue,blue,blue,c,non,blue,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,4,1,7,monotonicity_b5_non.xlsx,,,,,,,,,,,,,,,,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,space,1.808000088,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,4,1,7,monotonicity_b5_non.xlsx,,,,,,,,,,,,,,,,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.1,0]","[-0.1,0]","[-0.5,0]","[0.3,0]","[0.5,0]",c,0,1.777000189,1,0,8,7,1,7,monotonicity_b8_non.xlsx,2,0,12,5,1,11,blue,blue,blue,blue,blue,blue,m,non,blue,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[-0.3,0]","[0.5,0]","[0.1,0]","[0.3,0]","[-0.5,0]",m,0,1.29399991,1,0,8,7,1,7,monotonicity_b8_non.xlsx,2,0,12,3,1,11,yellow,yellow,blue,blue,blue,blue,c,non,blue,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.5,0]","[-0.1,0]","[-0.5,0]","[0.3,0]","[0.1,0]",c,1,0.499000072,1,0,8,7,1,7,monotonicity_b8_non.xlsx,2,0,12,1,1,11,yellow,yellow,yellow,yellow,blue,blue,c,non,blue,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[-0.3,0]","[0.1,0]","[-0.1,0]","[-0.5,0]","[0.3,0]",c,1,0.600999832,1,0,8,7,1,7,monotonicity_b8_non.xlsx,2,0,12,2,1,11,yellow,yellow,yellow,blue,blue,blue,c,non,blue,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[-0.5,0]","[0.5,0]","[0.3,0]","[-0.3,0]","[0.1,0]",m,1,1.197000027,1,0,8,7,1,7,monotonicity_b8_non.xlsx,2,0,12,0,1,11,yellow,yellow,yellow,yellow,yellow,blue,m,non,blue,5946eb89b3ea8f0001f0e656,Female,23,2020-03-25_15h21.25.054,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
