mouse_consent.x,mouse_consent.y,mouse_consent.leftButton,mouse_consent.midButton,mouse_consent.rightButton,mouse_consent.time,mouse_consent.clicked_name,key_resp_introduction.keys,key_resp_introduction.rt,key_resp_instructions.keys,key_resp_instructions.rt,example_resp.keys,example_resp.rt,example_resp_2.keys,example_resp_2.rt,pol1,pol2,pol3,pol4,pol5,pol6,key_resp_monotonicity.keys,key_resp_monotonicity.corr,key_resp_monotonicity.rt,condition.thisRepN,condition.thisTrialN,condition.thisN,condition.thisIndex,condition.ran,condition.order,condFile,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,obj1,obj2,obj3,obj4,obj5,obj6,corrAns,quantifier,target,Prolific_ID*,gender,age,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,break_look.thisRepN,break_look.thisTrialN,break_look.thisN,break_look.thisIndex,break_look.ran,break_look.order,key_resp_instruction_test.keys,key_resp_instruction_test.rt,size_rep.keys,size_rep.rt,rep_test.keys,rep_test.corr,rep_test.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,test_trials.order,s1,s2,s3,s4,s5,s6,col,typedWord
0.46484375,-0.393229167,1,0,0,21.04299998,consent_button,space,9.204999924,space,55.01199985,space,14.61599994,space,9.833999872,"[-0.3,0]","[-0.1,0]","[-0.5,0]","[0.3,0]","[0.1,0]","[0.5,0]",m,1,23.52699995,1,0,8,7,1,7,monotonicity_b8_non_v2.xlsx,2,0,12,3,1,11,yellow,yellow,blue,blue,blue,blue,m,non,blue,5e30e4374419560eb8eb6ed8,Female,26,2020-03-25_12h52.01.252,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[-0.1,0]","[0.3,0]","[0.5,0]","[-0.5,0]","[0.1,0]",m,0,9.549999952,1,0,8,7,1,7,monotonicity_b8_non_v2.xlsx,2,0,12,4,1,11,yellow,blue,blue,blue,blue,blue,c,non,blue,5e30e4374419560eb8eb6ed8,Female,26,2020-03-25_12h52.01.252,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[-0.5,0]","[0.5,0]","[-0.3,0]","[0.1,0]","[-0.1,0]",c,0,14.70699978,1,0,8,7,1,7,monotonicity_b8_non_v2.xlsx,2,0,12,1,1,11,yellow,yellow,yellow,yellow,blue,blue,m,non,blue,5e30e4374419560eb8eb6ed8,Female,26,2020-03-25_12h52.01.252,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[-0.5,0]","[0.5,0]","[0.1,0]","[0.3,0]","[-0.1,0]",c,1,3.323999882,1,0,8,7,1,7,monotonicity_b8_non_v2.xlsx,2,0,12,5,1,11,blue,blue,blue,blue,blue,blue,c,non,blue,5e30e4374419560eb8eb6ed8,Female,26,2020-03-25_12h52.01.252,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.1,0]","[0.5,0]","[0.3,0]","[-0.1,0]","[-0.5,0]",m,0,3.943000078,1,0,8,7,1,7,monotonicity_b8_non_v2.xlsx,2,0,12,0,1,11,yellow,yellow,yellow,yellow,yellow,blue,c,non,blue,5e30e4374419560eb8eb6ed8,Female,26,2020-03-25_12h52.01.252,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[0.5,0]","[0.3,0]","[-0.1,0]","[-0.3,0]","[-0.5,0]",c,0,4.224999905,1,0,8,7,1,7,monotonicity_b8_non_v2.xlsx,2,0,12,2,1,11,yellow,yellow,yellow,blue,blue,blue,m,non,blue,5e30e4374419560eb8eb6ed8,Female,26,2020-03-25_12h52.01.252,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[-0.3,0]","[-0.5,0]","[0.5,0]","[0.3,0]","[-0.1,0]",m,0,3.40899992,1,0,8,7,1,7,monotonicity_b8_non_v2.xlsx,2,0,12,4,1,11,yellow,blue,blue,blue,blue,blue,c,non,blue,5e30e4374419560eb8eb6ed8,Female,26,2020-03-25_12h52.01.252,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[0.3,0]","[0.5,0]","[-0.1,0]","[-0.5,0]","[-0.3,0]",c,1,2.628000021,1,0,8,7,1,7,monotonicity_b8_non_v2.xlsx,2,0,12,5,1,11,blue,blue,blue,blue,blue,blue,c,non,blue,5e30e4374419560eb8eb6ed8,Female,26,2020-03-25_12h52.01.252,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[0.5,0]","[-0.3,0]","[-0.1,0]","[-0.5,0]","[0.3,0]",c,1,6.266000032,1,0,8,7,1,7,monotonicity_b8_non_v2.xlsx,2,0,12,0,1,11,yellow,yellow,yellow,yellow,yellow,blue,c,non,blue,5e30e4374419560eb8eb6ed8,Female,26,2020-03-25_12h52.01.252,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[0.3,0]","[-0.3,0]","[-0.5,0]","[0.5,0]","[-0.1,0]",m,1,7.292999983,1,0,8,7,1,7,monotonicity_b8_non_v2.xlsx,2,0,12,3,1,11,yellow,yellow,blue,blue,blue,blue,m,non,blue,5e30e4374419560eb8eb6ed8,Female,26,2020-03-25_12h52.01.252,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
