mouse_consent.x,mouse_consent.y,mouse_consent.leftButton,mouse_consent.midButton,mouse_consent.rightButton,mouse_consent.time,mouse_consent.clicked_name,key_resp_introduction.keys,key_resp_introduction.rt,key_resp_instructions.keys,key_resp_instructions.rt,example_resp.keys,example_resp.rt,example_resp_2.keys,example_resp_2.rt,pol1,pol2,pol3,pol4,pol5,pol6,key_resp_monotonicity.keys,key_resp_monotonicity.corr,key_resp_monotonicity.rt,condition.thisRepN,condition.thisTrialN,condition.thisN,condition.thisIndex,condition.ran,condition.order,condFile,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,obj1,obj2,obj3,obj4,obj5,obj6,corrAns,quantifier,target,Prolific_ID*,gender,age,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,break_look.thisRepN,break_look.thisTrialN,break_look.thisN,break_look.thisIndex,break_look.ran,break_look.order,key_resp_instruction_test.keys,key_resp_instruction_test.rt,size_rep.keys,size_rep.rt,rep_test.keys,rep_test.corr,rep_test.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,test_trials.order,s1,s2,s3,s4,s5,s6,col,typedWord
0.333333333,-0.365885417,1,0,0,2.512000084,consent_button,space,7.628000021,space,26.94700003,space,7.809000015,space,8.850000143,"[-0.1,0]","[-0.5,0]","[0.1,0]","[0.3,0]","[-0.3,0]","[0.5,0]",m,1,8.584000111,1,0,8,5,1,7,monotonicity_b6_non_v2.xlsx,2,0,12,1,1,11,yellow,yellow,yellow,yellow,green,green,m,non,green,5e483052a742a3000f7c15e8,female,29,2020-03-25_12h30.29.250,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.5,0]","[-0.1,0]","[0.1,0]","[0.3,0]","[-0.5,0]",c,0,5.023000002,1,0,8,5,1,7,monotonicity_b6_non_v2.xlsx,2,0,12,3,1,11,yellow,yellow,green,green,green,green,m,non,green,5e483052a742a3000f7c15e8,female,29,2020-03-25_12h30.29.250,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.1,0]","[-0.3,0]","[-0.5,0]","[0.5,0]","[0.3,0]","[0.1,0]",m,0,1.947999954,1,0,8,5,1,7,monotonicity_b6_non_v2.xlsx,2,0,12,0,1,11,yellow,yellow,yellow,yellow,yellow,green,c,non,green,5e483052a742a3000f7c15e8,female,29,2020-03-25_12h30.29.250,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[-0.5,0]","[0.3,0]","[0.5,0]","[-0.1,0]","[0.1,0]",m,1,2.808000088,1,0,8,5,1,7,monotonicity_b6_non_v2.xlsx,2,0,12,2,1,11,yellow,yellow,yellow,green,green,green,m,non,green,5e483052a742a3000f7c15e8,female,29,2020-03-25_12h30.29.250,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.1,0]","[-0.1,0]","[-0.5,0]","[0.5,0]","[-0.3,0]","[0.3,0]",m,0,4.234000206,1,0,8,5,1,7,monotonicity_b6_non_v2.xlsx,2,0,12,4,1,11,yellow,green,green,green,green,green,c,non,green,5e483052a742a3000f7c15e8,female,29,2020-03-25_12h30.29.250,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[-0.1,0]","[0.5,0]","[0.1,0]","[0.3,0]","[-0.5,0]",c,1,2.760000229,1,0,8,5,1,7,monotonicity_b6_non_v2.xlsx,2,0,12,5,1,11,green,green,green,green,green,green,c,non,green,5e483052a742a3000f7c15e8,female,29,2020-03-25_12h30.29.250,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[-0.3,0]","[0.5,0]","[0.1,0]","[-0.1,0]","[0.3,0]",c,1,2.255000114,1,0,8,5,1,7,monotonicity_b6_non_v2.xlsx,2,0,12,4,1,11,yellow,green,green,green,green,green,c,non,green,5e483052a742a3000f7c15e8,female,29,2020-03-25_12h30.29.250,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.5,0]","[0.5,0]","[0.3,0]","[-0.1,0]","[-0.3,0]","[0.1,0]",m,1,2.315999985,1,0,8,5,1,7,monotonicity_b6_non_v2.xlsx,2,0,12,1,1,11,yellow,yellow,yellow,yellow,green,green,m,non,green,5e483052a742a3000f7c15e8,female,29,2020-03-25_12h30.29.250,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[-0.3,0]","[-0.1,0]","[-0.5,0]","[0.1,0]","[0.5,0]",m,1,1.532999992,1,0,8,5,1,7,monotonicity_b6_non_v2.xlsx,2,0,12,2,1,11,yellow,yellow,yellow,green,green,green,m,non,green,5e483052a742a3000f7c15e8,female,29,2020-03-25_12h30.29.250,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.3,0]","[0.5,0]","[-0.5,0]","[-0.1,0]","[0.1,0]","[-0.3,0]",c,0,1.877000093,1,0,8,5,1,7,monotonicity_b6_non_v2.xlsx,2,0,12,3,1,11,yellow,yellow,green,green,green,green,m,non,green,5e483052a742a3000f7c15e8,female,29,2020-03-25_12h30.29.250,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[0.5,0]","[0.3,0]","[-0.5,0]","[-0.3,0]","[0.1,0]","[-0.1,0]",c,1,4.828000069,1,0,8,5,1,7,monotonicity_b6_non_v2.xlsx,2,0,12,0,1,11,yellow,yellow,yellow,yellow,yellow,green,c,non,green,5e483052a742a3000f7c15e8,female,29,2020-03-25_12h30.29.250,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[-0.3,0]","[0.3,0]","[0.1,0]","[0.5,0]","[-0.1,0]","[-0.5,0]",c,1,1.828000069,1,0,8,5,1,7,monotonicity_b6_non_v2.xlsx,2,0,12,5,1,11,green,green,green,green,green,green,c,non,green,5e483052a742a3000f7c15e8,female,29,2020-03-25_12h30.29.250,non-monotone_v1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
